,0.3,0.5,0.8,0.9,0.99,0.999
0,0.32941650106994586,0.666221441811015,2.2209865380958957,4.734347319910228,49.72372931083578,13545.410473025076
1,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13558.984681005804
2,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13572.586078179434
3,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13586.214719006106
4,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13599.870658054951
5,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13613.553950004398
6,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13627.264649642377
7,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13641.002811866654
8,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13654.768491684954
9,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13668.561744215034
10,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13682.382624685102
11,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13696.231188434229
12,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13710.107490911902
13,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13724.011587679066
14,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13737.94353440768
15,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13751.903386881442
16,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13765.891200995658
17,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13779.907032757474
18,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13793.950938286524
19,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13808.022973814515
20,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13822.123195686117
21,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13836.25166035854
22,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13850.408424402296
23,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13864.593544501105
24,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13878.807077452322
25,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13893.04908016696
26,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13907.319609670074
27,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13921.618723100893
28,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13935.946477713229
29,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13950.302930875434
30,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13964.68814007081
31,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13979.102162897836
32,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,13993.545057070287
33,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14008.016880417623
34,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14022.51769088509
35,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14037.047546534008
36,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14051.60650554189
37,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14066.194626203065
38,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14080.811966928324
39,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14095.458586245639
40,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14110.134542800095
41,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14124.839895354291
42,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14139.574702788479
43,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14154.339024101078
44,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14169.132918408337
45,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14183.956444945203
46,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14198.809663065034
47,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14213.692632240225
48,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14228.605412062314
49,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14243.548062242146
50,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14258.520642610096
51,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14273.523213116465
52,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14288.555833831691
53,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14303.618564946371
54,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14318.711466771852
55,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14333.834599740072
56,1.0988244220527368,1.3331107161845277,2.7767892237159133,5.2609124848624775,50.22649199667998,14348.988024404267
