2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,16
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
1,2,2,0,2,2,0,3,2,10,6,6,11,11,11,11,11,5
1,2,1,2,1,6,7,5,4,5,0,8,4,4,8,8,8,13
0,0,0,1,3,3,4,8,8,8,10,10,13,13,12,12,12,8
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,16
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
1,2,3,3,5,5,2,4,5,9,9,9,1,1,1,1,1,4
1,1,3,3,5,5,3,6,1,9,11,11,1,1,1,1,1,18
1,2,2,0,2,2,0,3,5,3,9,4,11,11,4,4,6,5
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
1,1,1,3,1,1,5,1,6,1,8,4,6,6,4,4,17,2
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,4,16
1,2,2,0,2,2,0,3,2,10,6,6,2,2,15,15,15,9
0,0,0,4,0,0,1,0,3,0,1,1,3,3,14,14,14,1
0,0,0,4,4,4,6,7,9,7,3,3,9,9,13,13,13,7
1,1,1,2,1,1,5,1,6,1,4,4,6,6,9,9,17,0
1,1,1,2,1,6,2,4,4,9,8,8,1,1,8,8,8,15
1,1,1,2,1,6,7,4,7,4,0,12,7,7,8,8,9,17
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
0,0,0,4,4,4,6,7,9,7,3,3,9,8,0,0,0,6
1,1,1,2,1,1,5,4,7,4,4,12,7,7,8,8,9,17
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,2,2,0,2,2,0,3,2,10,6,6,11,11,11,11,11,5
1,1,1,3,1,1,5,1,6,1,4,4,6,6,9,9,17,2
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,1,3,3,5,5,3,6,1,9,11,11,1,1,1,1,1,18
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,16
0,0,0,1,3,3,4,8,8,8,10,10,13,13,12,12,12,8
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,1,3,3,5,1,5,1,6,1,2,4,6,6,9,9,17,2
0,0,0,4,0,0,1,0,3,0,1,1,3,3,14,14,14,1
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,2,1,2,1,6,7,5,4,4,0,12,7,7,8,8,4,17
1,2,2,0,2,2,5,3,7,4,4,12,7,7,4,4,4,17
1,2,2,0,2,2,7,3,2,10,6,6,11,11,11,11,11,5
0,0,0,4,4,4,6,2,9,2,3,3,8,8,13,13,13,7
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
0,0,0,4,4,4,6,7,9,7,3,3,8,8,13,13,13,7
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
1,1,3,3,5,5,3,4,7,4,2,12,7,7,5,5,5,4
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,5,4
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
1,2,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,3,2,5,5,3,6,1,6,2,2,12,12,5,5,5,3
0,0,0,1,3,3,4,8,8,8,10,10,13,13,12,12,12,8
1,1,3,3,5,5,3,6,1,9,11,11,1,1,1,1,1,18
1,2,2,0,2,2,0,3,5,4,4,6,11,11,11,11,4,5
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,1,1,2,1,6,7,5,4,5,0,0,4,4,8,8,3,13
1,2,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
1,2,2,0,2,2,0,3,2,10,6,6,2,2,15,15,15,9
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
0,0,0,1,4,4,6,7,9,7,3,3,9,9,0,16,16,12
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
1,1,3,3,5,5,3,6,1,9,11,11,1,1,1,1,1,18
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
0,0,0,1,4,4,6,2,0,2,5,5,0,0,2,16,16,14
0,0,0,1,3,3,4,8,8,8,10,10,13,13,12,12,12,8
0,0,0,4,0,0,1,7,9,7,7,7,10,10,7,7,7,10
1,1,1,2,1,6,7,5,4,5,0,0,4,4,8,8,3,13
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,16
1,2,1,2,1,1,7,1,6,1,4,4,11,11,4,4,17,0
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,5
1,1,1,2,1,6,7,5,4,5,0,0,4,4,8,8,3,13
0,0,0,1,3,3,4,8,8,8,10,10,13,13,12,12,12,8
1,1,3,3,5,5,3,6,1,3,9,9,5,5,10,10,6,11
0,0,0,1,0,0,1,8,3,8,1,1,3,3,14,14,14,1
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,0
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,0
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,3,3,5,5,3,6,1,6,2,2,12,12,5,5,5,4
1,2,2,0,2,2,0,3,2,10,6,6,2,2,15,15,15,9
1,1,1,3,1,1,2,1,6,9,8,11,1,1,1,1,1,18
1,1,1,3,1,1,5,4,7,4,4,12,7,7,9,9,9,17
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
0,0,0,4,0,0,6,0,3,0,7,7,10,10,7,7,7,10
1,1,1,3,1,1,5,4,7,4,4,12,7,7,4,4,9,17
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,0
1,2,2,0,2,2,0,3,2,10,6,6,2,2,15,15,15,9
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
1,1,1,3,1,1,5,1,6,1,4,4,6,6,4,4,17,2
1,1,1,2,1,1,5,4,7,4,4,12,7,7,4,4,4,17
1,2,1,0,2,2,0,4,7,4,4,12,7,7,11,11,4,17
0,0,0,4,4,4,6,2,0,2,5,5,0,0,13,13,13,7
1,1,1,3,1,1,5,1,6,1,4,4,6,6,4,4,17,2
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,1,3,1,1,5,4,7,4,4,12,7,7,5,5,9,17
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
1,2,2,0,2,2,0,3,2,10,6,6,2,2,15,15,15,9
0,0,0,1,4,4,6,7,9,7,3,3,8,8,13,13,13,7
1,1,3,3,5,5,3,6,1,9,11,11,1,1,1,1,1,18
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,16
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,1,3,3,5,5,3,4,7,6,2,12,12,12,5,5,5,4
1,1,1,3,1,1,5,1,6,1,4,4,6,6,9,9,17,2
1,1,3,3,5,1,2,1,6,9,11,11,1,1,1,1,1,18
0,0,0,1,3,3,4,8,8,8,10,10,13,13,12,12,12,8
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
0,0,0,1,3,3,4,8,8,8,10,10,13,3,12,12,12,8
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,16
1,1,1,3,1,1,5,4,7,4,4,12,7,7,9,9,9,17
1,2,1,0,1,1,5,4,7,4,4,12,7,7,4,4,4,17
1,1,1,2,1,1,2,4,7,9,8,8,1,1,8,8,8,15
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
0,0,0,1,0,0,1,0,3,0,7,7,8,3,7,2,2,10
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
1,1,3,3,5,1,5,1,6,1,4,4,6,6,9,9,17,2
1,1,3,3,5,5,2,4,7,9,11,11,1,1,1,1,1,15
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,1,3,3,5,5,3,4,7,6,2,12,12,12,5,5,5,4
1,1,3,3,5,5,2,4,7,9,11,11,1,1,1,1,1,15
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,16
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,4,5
0,0,0,4,0,0,1,0,0,0,1,1,3,14,14,14,14,14
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
0,0,0,1,3,3,4,8,8,8,10,10,13,13,12,12,12,8
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
0,0,0,1,3,3,4,8,8,8,10,10,13,13,12,12,12,8
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,0
1,1,3,3,5,5,3,4,7,4,2,12,7,7,5,5,5,4
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,1,3,3,5,5,3,6,1,9,11,11,1,1,1,1,1,18
1,2,3,0,5,5,3,6,5,3,9,9,5,5,6,6,6,16
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
0,0,0,4,4,4,6,2,0,2,5,5,8,8,2,2,2,6
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,16
1,1,1,2,1,1,2,4,7,4,8,8,7,7,8,8,8,15
0,0,0,4,4,4,6,7,9,7,3,3,9,9,13,13,13,7
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,16
0,0,0,4,4,4,6,7,9,7,3,3,9,8,0,0,0,6
0,0,0,4,4,4,6,7,0,7,3,3,0,0,2,16,16,12
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
1,2,3,0,5,5,3,6,5,3,9,9,5,5,6,6,6,16
1,2,2,0,2,2,0,3,7,4,4,6,11,11,11,11,4,17
1,2,2,0,2,2,0,3,7,4,4,12,7,7,11,11,4,17
1,1,1,3,1,1,5,1,6,1,4,4,6,6,9,9,17,2
1,1,1,2,1,6,7,5,4,5,0,0,4,4,8,8,3,13
1,1,3,3,5,5,3,6,1,6,2,2,12,12,5,5,5,4
1,1,1,3,1,1,2,1,6,9,8,11,1,1,1,1,1,18
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
0,0,0,4,4,4,6,2,9,2,3,3,8,8,2,2,2,6
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
1,2,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
0,0,0,4,4,4,6,2,0,2,5,5,0,0,13,16,16,7
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
1,1,1,2,1,1,5,4,7,4,4,12,7,7,4,4,9,17
1,1,1,3,1,1,2,4,7,9,8,8,1,1,1,1,8,15
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
1,1,3,3,5,5,3,4,7,6,2,12,12,12,5,5,5,4
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,1,3,3,5,5,3,6,1,6,2,2,12,12,5,5,5,4
0,0,0,1,3,3,4,8,8,8,10,10,13,3,12,12,12,8
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,1,1,2,1,6,7,5,4,5,0,0,4,4,8,8,3,13
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
0,0,0,1,3,3,4,8,8,8,10,10,13,13,12,12,12,8
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,5,4
1,1,3,3,5,5,2,4,7,9,11,11,1,1,1,1,1,15
0,0,0,4,4,4,6,7,9,7,3,3,9,8,0,0,0,6
1,1,1,2,1,1,2,4,7,4,8,8,7,7,8,8,8,15
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,1,1,2,1,1,5,4,7,4,4,12,7,7,4,4,4,17
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
1,2,2,0,2,2,0,3,5,4,9,6,11,11,11,11,11,5
1,1,3,3,5,5,3,6,5,3,9,9,5,5,6,6,6,3
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
1,2,2,0,2,1,5,1,5,1,4,4,11,11,4,4,17,2
1,1,1,3,1,1,5,4,7,4,4,12,7,7,5,5,9,17
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,1,3,1,1,5,1,6,1,4,4,6,6,9,9,17,2
1,1,1,2,1,1,5,1,6,1,4,4,6,6,4,4,17,2
1,1,1,2,1,6,7,4,7,4,0,12,7,7,5,5,5,17
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
1,1,3,3,5,1,2,1,6,9,11,11,1,1,1,1,1,18
0,0,0,1,3,3,4,2,8,2,5,5,8,8,2,2,2,6
1,1,1,3,1,1,5,1,6,1,4,4,6,6,9,9,17,2
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,2,2,0,2,2,0,3,2,10,6,6,2,2,11,11,15,9
0,0,0,4,4,4,6,7,9,7,3,3,9,8,0,0,0,6
1,1,1,3,1,1,5,4,7,4,4,12,7,7,9,9,9,17
1,2,3,3,5,5,3,6,5,3,9,9,5,5,6,6,6,11
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
0,0,0,1,4,4,6,2,0,2,5,5,0,0,2,16,16,14
1,2,1,2,1,6,7,5,4,5,0,0,4,4,11,11,4,13
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,13
0,0,0,1,3,3,4,8,8,8,10,10,8,3,12,2,2,6
1,1,1,2,1,1,2,4,7,4,4,12,7,7,8,8,9,17
1,1,3,3,5,5,3,6,1,6,2,2,12,12,5,5,5,4
1,2,3,3,5,5,3,6,5,3,9,9,5,5,6,6,6,16
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
0,0,0,4,4,4,6,7,9,7,3,3,9,9,13,13,13,12
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,1,1,3,1,1,5,1,6,1,4,4,6,6,9,9,17,2
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
0,0,0,4,4,4,6,2,0,2,5,5,8,8,2,2,2,6
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
0,0,0,1,0,0,1,0,3,0,7,7,8,3,7,2,2,10
1,2,2,0,2,2,0,3,2,3,6,6,2,2,15,15,15,16
1,2,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,0
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,2,3,3,5,5,3,6,5,3,9,9,5,5,6,6,6,16
0,0,0,4,4,4,6,7,9,7,3,3,9,9,13,13,13,7
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,2,2,0,2,2,0,3,2,10,6,6,2,2,15,15,15,9
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,0
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,1,3,1,1,5,1,6,1,4,4,6,6,4,4,17,3
1,1,3,3,5,5,3,6,1,9,11,11,1,1,1,1,1,18
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,12
1,2,2,0,2,2,0,3,5,3,9,9,11,11,11,11,11,5
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
0,0,0,4,4,4,6,0,3,0,7,7,8,8,7,2,2,6
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
1,1,1,2,1,1,2,4,7,4,8,8,7,7,8,8,8,15
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,3
1,1,3,3,5,5,3,6,1,9,11,11,1,1,1,1,1,18
0,0,0,4,4,4,6,2,3,2,7,7,8,8,7,2,2,6
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,2,2,0,2,2,0,3,5,3,9,9,5,5,6,6,6,16
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,3,3,5,5,3,6,1,6,2,2,12,12,5,5,5,4
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
1,1,3,3,5,5,3,6,1,6,2,2,12,12,10,10,10,11
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,0
1,1,1,2,1,1,2,4,7,4,8,8,7,7,8,8,8,15
0,0,0,4,4,4,6,7,9,7,3,3,9,9,0,0,0,12
0,0,0,4,4,4,6,2,9,2,3,3,8,8,13,13,13,7
1,1,1,3,1,1,5,1,6,1,2,4,6,6,9,9,17,3
0,0,0,1,3,3,4,8,8,8,10,10,13,13,12,2,2,6
0,0,0,4,4,4,6,2,0,2,1,1,3,0,14,16,16,1
1,2,1,2,1,6,7,5,2,10,6,6,2,2,11,11,15,9
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
0,0,0,4,4,4,6,2,0,2,5,5,0,0,13,16,16,7
0,0,0,4,4,4,6,2,9,2,3,3,8,8,2,2,2,6
1,2,2,0,2,2,0,3,2,10,6,6,2,2,15,15,15,9
1,2,2,0,2,2,5,1,5,3,9,4,11,11,4,4,6,5
1,2,2,0,2,2,0,3,2,3,6,9,2,2,15,15,15,9
0,0,0,4,0,0,1,0,3,0,1,1,3,14,14,14,14,1
0,0,0,4,0,0,1,0,3,0,7,7,10,10,7,7,7,10
1,1,1,2,1,6,7,5,4,5,0,0,4,4,3,3,3,0
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
0,0,0,4,4,4,6,2,0,2,5,5,0,0,2,16,16,14
