2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,1,3,0,0,0,3,8,5,5,6,13,1,3,6,6,6
1,2,2,0,2,6,2,2,4,7,7,3,3,0,12,3,3,3
1,1,3,2,5,1,4,7,7,3,3,9,5,10,13,9,17,17
1,1,3,2,5,1,4,7,7,3,3,9,5,10,13,9,17,17
1,2,2,0,4,2,7,1,0,2,2,7,1,6,1,2,13,13
1,1,3,2,5,1,4,7,7,3,3,9,5,10,13,9,17,17
0,0,1,3,4,2,6,6,5,2,2,2,11,9,10,7,2,2
0,0,1,3,4,2,7,1,0,2,2,7,1,6,1,2,13,13
0,0,1,3,0,0,6,6,5,4,4,12,2,4,0,15,15,15
0,0,1,3,0,0,0,3,2,1,1,0,6,7,5,0,0,0
1,2,2,0,2,6,2,2,4,0,0,7,1,6,1,13,13,13
0,0,1,3,0,0,6,6,5,4,4,12,2,4,0,15,15,15
0,0,1,3,0,0,0,3,2,1,1,0,6,4,0,15,15,15
1,1,3,2,5,1,4,7,7,3,3,9,10,2,11,1,9,9
1,2,2,0,2,6,2,2,4,7,7,3,3,0,12,3,3,3
1,1,3,2,5,1,4,7,7,3,3,9,5,10,11,9,9,9
1,0,1,3,4,2,7,1,0,2,2,7,1,6,1,2,13,13
1,2,2,0,2,6,2,2,4,0,7,11,9,14,1,13,13,13
0,0,0,1,3,5,5,8,3,10,10,5,4,13,7,5,5,5
1,1,3,4,1,3,1,5,1,6,11,8,0,3,4,8,8,8
1,2,2,0,2,6,2,2,4,7,7,11,9,14,6,11,11,18
0,0,1,3,0,0,0,3,2,1,1,0,6,7,5,0,0,0
0,0,1,3,0,0,0,3,2,1,1,0,6,7,5,0,0,0
0,0,1,3,0,0,0,3,2,1,1,0,6,7,5,0,0,0
1,1,3,2,5,1,4,7,7,3,3,9,5,10,13,9,17,17
0,0,1,3,4,2,7,1,0,2,2,7,1,6,10,2,2,2
1,2,2,0,2,6,2,2,4,0,0,3,3,0,12,3,3,3
1,1,3,4,1,3,1,5,1,6,6,1,8,5,2,16,1,1
0,0,0,1,3,4,3,0,8,5,5,6,13,1,3,14,14,6
1,1,3,4,1,3,1,5,1,6,6,1,8,5,8,16,16,16
1,2,0,1,3,5,5,4,9,9,9,10,7,12,9,10,10,10
0,0,1,3,4,2,7,1,0,2,2,2,11,9,10,2,2,2
0,0,1,3,4,2,6,6,5,2,4,2,11,9,11,7,9,9
1,1,3,4,1,3,1,5,1,6,6,1,8,5,8,16,16,16
0,0,1,3,4,2,7,4,9,9,9,10,7,12,9,10,10,10
0,1,1,3,4,2,7,1,0,2,2,2,11,9,10,7,7,7
0,0,1,3,0,0,0,3,2,1,1,0,6,7,5,0,0,0
0,0,1,3,0,0,6,6,5,4,4,12,2,4,0,15,15,15
0,0,1,3,0,0,0,3,2,1,1,0,6,7,5,0,0,0
0,0,0,1,3,4,3,0,8,5,5,6,13,1,3,14,14,14
1,1,3,4,1,3,1,5,1,6,11,8,0,3,4,8,8,8
1,1,3,2,5,1,4,7,7,3,3,9,5,10,13,9,17,17
1,1,3,4,1,3,1,5,1,6,6,1,8,5,8,16,16,16
0,0,0,1,3,4,0,3,8,5,5,6,13,1,3,6,6,6
1,2,2,0,2,6,2,2,4,0,0,3,3,0,12,3,3,3
0,0,1,3,0,0,6,6,5,4,4,12,2,11,15,12,12,12
1,2,2,0,2,6,2,2,4,7,7,11,9,14,6,11,11,18
1,1,3,2,5,1,4,7,7,3,3,9,5,10,13,9,17,17
0,0,1,3,4,2,7,1,0,2,2,7,1,6,1,2,13,13
1,2,2,0,2,6,2,2,4,0,0,3,3,0,12,13,3,3
1,2,2,0,2,6,2,2,4,7,7,11,9,14,6,11,11,18
0,0,1,3,4,2,7,1,0,2,2,7,1,6,10,2,2,2
0,0,1,3,0,0,6,6,5,4,4,12,2,4,0,15,15,15
1,2,2,0,2,6,2,2,4,7,7,11,9,14,6,11,11,11
1,1,3,2,4,2,7,1,0,2,2,7,1,6,10,2,7,7
1,2,2,0,2,6,2,2,4,7,7,11,9,14,6,11,11,18
1,2,0,1,3,5,5,8,3,10,10,5,4,13,7,5,5,5
1,2,2,0,2,6,2,2,4,0,0,3,3,0,1,13,13,13
0,0,0,1,3,5,5,8,3,10,10,5,4,13,7,5,5,5
0,0,1,3,4,2,6,1,0,2,2,2,11,9,10,7,2,2
0,0,1,3,0,0,0,3,2,1,1,0,6,7,5,0,0,0
0,0,1,3,0,0,0,3,2,1,1,0,6,7,5,0,0,0
0,2,0,1,3,5,5,4,9,9,9,10,7,12,9,10,10,10
0,0,1,3,0,0,6,6,5,4,4,12,2,4,0,15,15,15
1,1,3,2,5,1,4,7,7,3,3,9,5,10,13,9,17,17
0,1,3,2,5,1,4,7,7,3,3,2,11,9,11,7,9,9
