2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1,1,1,5,6,3,6,9,9,3,12,12,12,12,12,12,3
1,1,1,1,1,1,1,1,1,1,1,6,1,14,14,14,14,14
0,0,2,4,4,4,6,7,7,7,7,7,7,7,7,7,7,7
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1,2,3,3,3,3,5,8,8,5,5,5,5,5,5,16,16,16
1,1,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,16
0,0,0,0,0,0,0,0,9,7,9,0,0,12,15,15,12,3
1,1,1,1,5,6,3,3,3,3,11,11,11,11,12,11,11,11
1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,18
0,0,2,4,4,4,6,7,6,6,6,6,6,6,6,6,6,6
1,1,0,0,5,6,3,3,3,3,11,11,11,11,11,11,11,11
1,0,0,0,5,6,3,3,3,3,11,11,11,11,11,11,11,11
0,1,2,2,1,2,7,5,5,10,10,10,10,10,10,10,17,17
0,2,3,3,3,3,5,8,8,8,8,8,8,8,8,5,5,5
1,1,0,0,5,6,3,3,3,3,11,11,11,11,11,11,11,11
1,1,2,2,1,1,1,5,5,10,10,10,10,10,10,10,17,17
1,1,1,1,5,5,3,6,9,9,3,12,12,12,12,12,12,3
0,2,3,3,3,0,2,0,9,8,8,9,13,13,13,13,13,13
1,2,3,3,3,3,5,8,8,5,5,5,5,5,5,16,16,16
0,1,2,2,1,2,7,5,6,10,10,12,12,12,12,12,12,12
0,0,2,4,4,4,6,6,6,7,7,7,7,6,6,6,6,6
1,1,1,1,5,6,3,4,4,3,11,11,11,11,3,11,11,11
0,2,3,3,3,3,5,8,8,8,8,8,5,5,5,5,5,5
0,0,2,4,4,4,6,7,7,2,7,7,2,2,7,7,7,7
0,0,2,4,4,4,6,7,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14
1,2,3,3,3,5,4,4,4,4,4,4,13,13,13,13,13,13
0,0,0,4,4,4,6,7,7,7,7,7,7,7,15,15,15,15
0,2,3,2,2,0,2,2,2,2,2,2,8,2,2,8,2,2
0,2,3,2,2,2,2,2,2,8,2,8,8,8,8,8,8,8
1,1,1,1,5,5,3,4,9,9,4,12,12,12,12,12,12,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,3,3,3,5,4,4,4,4,4,4,4,4,4,16,16,16
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14
0,2,2,2,2,2,7,2,2,2,2,2,2,10,2,2,10,10
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14
0,1,2,2,2,2,7,5,6,10,10,12,12,12,12,12,12,12
0,2,2,2,2,2,7,5,5,10,10,10,10,6,10,10,10,10
0,0,2,2,2,2,7,5,5,6,10,10,10,6,10,10,6,17
1,1,1,1,5,6,3,3,3,3,11,11,11,11,11,11,11,11
1,1,3,0,3,5,2,4,9,9,9,9,13,13,13,13,13,13
0,0,2,4,4,4,6,7,7,6,6,6,6,6,6,6,6,6
0,2,2,2,2,2,7,5,6,9,10,12,12,12,12,12,12,12
1,1,1,1,5,6,3,3,3,3,11,11,11,11,3,11,11,11
0,0,2,4,4,4,6,7,7,7,7,7,7,7,7,7,7,7
1,1,1,1,1,1,1,6,6,6,6,6,6,14,14,14,14,14
0,2,3,3,3,3,2,4,9,8,8,9,13,13,13,13,13,13
0,0,2,2,4,0,7,6,9,9,9,12,12,12,7,7,7,7
0,2,2,2,2,2,7,5,5,10,10,10,10,10,10,10,10,10
0,2,2,2,2,2,7,2,2,2,2,2,2,2,7,7,7,7
1,1,3,3,3,5,4,4,4,4,4,4,13,13,13,13,13,13
1,2,3,3,3,5,2,4,4,4,4,9,13,13,13,13,13,13
1,1,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4
0,0,2,2,4,4,7,6,6,6,6,6,6,6,6,6,6,12
0,2,2,2,2,2,7,2,2,2,2,2,8,8,12,12,12,12
1,0,0,0,5,6,3,3,3,3,11,11,3,11,11,11,11,11
0,0,0,4,4,4,6,7,7,7,7,7,7,7,15,15,15,15
1,1,1,1,5,6,3,6,6,9,3,12,12,3,12,12,12,3
1,2,3,3,3,5,4,4,4,4,4,4,13,13,13,13,13,13
0,2,2,2,2,2,7,2,2,2,2,2,2,10,2,2,10,10
0,1,2,2,1,1,1,5,5,10,10,10,10,10,10,10,17,17
0,2,3,2,2,2,7,6,9,9,9,12,12,12,12,12,12,12
0,2,2,2,2,2,7,5,5,10,10,10,10,10,10,10,17,17
0,0,0,4,4,4,6,7,7,7,7,7,7,7,15,15,15,15
1,1,3,3,3,5,4,4,4,5,4,4,4,4,4,16,16,16
0,2,2,2,2,2,7,5,5,10,10,10,10,10,10,10,10,10
0,2,2,2,2,2,7,2,2,2,2,2,2,2,7,7,7,7
1,1,1,1,5,5,3,6,9,9,3,12,12,12,12,12,12,3
1,2,3,3,3,5,2,4,9,4,4,9,13,13,13,13,13,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,3,3,3,5,4,4,4,4,4,4,4,4,4,16,4,16
1,1,3,3,3,5,2,4,9,9,4,9,13,13,13,13,13,13
0,2,2,2,2,2,7,5,5,10,10,10,10,10,10,10,17,17
0,2,2,2,2,2,7,2,2,2,2,2,2,10,2,2,10,10
0,0,0,4,4,4,6,6,6,9,3,12,12,12,12,12,12,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,2,2,2,7,5,5,10,10,10,10,10,10,10,10,10
0,1,2,2,1,1,1,6,6,9,9,12,12,12,12,12,12,12
1,0,1,1,5,6,3,3,3,3,3,3,3,3,3,3,3,18
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14
1,1,1,1,1,1,1,5,5,10,1,1,1,1,1,1,1,17
0,0,2,4,4,4,6,7,7,7,7,7,7,7,6,6,6,6
0,0,0,4,4,4,0,7,0,7,0,0,0,0,0,0,0,0
1,1,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,16
0,2,3,2,2,3,2,2,2,8,8,8,8,8,8,5,5,5
0,2,0,0,0,0,2,0,9,0,9,9,9,9,9,9,9,9
1,1,1,1,1,1,1,6,6,9,3,12,12,12,12,12,12,3
0,2,3,0,0,0,2,0,9,9,9,9,13,13,13,13,9,9
1,0,0,0,5,6,3,6,9,9,9,12,12,12,12,12,12,3
1,1,3,3,3,5,4,4,9,9,9,12,12,12,12,12,12,3
0,0,0,4,4,4,6,7,7,7,7,7,7,7,15,15,15,15
1,2,3,3,3,5,4,4,4,4,4,4,4,4,4,13,16,13
0,0,2,4,4,4,6,7,7,6,6,6,6,6,6,6,6,6
0,2,2,2,2,2,7,2,2,2,2,2,2,10,2,2,10,10
1,1,1,1,1,1,1,6,1,1,1,12,12,12,12,12,12,3
1,1,1,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4
1,0,1,1,5,6,3,3,3,3,3,3,3,3,3,3,3,11
1,1,0,0,5,6,3,3,3,3,11,11,11,11,11,11,11,11
0,1,2,1,1,1,1,6,6,6,6,6,6,14,14,14,14,14
1,2,0,0,0,0,2,0,9,9,9,9,9,9,9,9,9,9
1,1,1,1,5,6,3,3,3,3,11,11,11,11,3,11,11,11
0,0,2,2,0,0,7,2,2,2,2,2,2,2,7,7,7,7
0,0,2,4,4,4,6,7,7,7,7,7,7,7,7,7,7,7
0,2,3,2,2,2,7,2,2,8,8,8,8,8,8,8,8,8
0,2,0,0,0,0,0,0,0,0,0,0,9,9,9,9,2,2
0,0,0,4,4,4,6,7,7,7,7,7,7,7,15,15,15,15
1,2,3,0,0,5,2,6,9,9,9,12,12,12,12,12,12,3
1,0,0,0,5,6,3,3,9,9,11,11,11,11,11,11,11,11
1,0,0,1,5,6,3,3,3,3,3,3,3,3,3,3,11,11
0,0,2,4,4,4,6,7,7,7,7,7,7,7,6,6,6,6
1,1,1,1,1,1,1,1,1,6,6,6,6,14,14,14,14,14
1,1,1,1,5,6,3,6,6,9,3,12,12,12,12,12,12,3
0,2,2,2,2,2,7,2,2,2,2,2,2,10,2,2,10,10
1,0,0,0,5,6,3,3,3,3,11,11,11,11,11,11,11,11
0,2,0,0,0,0,2,0,9,0,0,9,9,9,9,9,9,9
0,0,2,4,4,4,6,7,7,7,7,7,7,7,6,6,6,6
1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14
0,1,2,2,1,2,1,5,5,10,10,10,10,10,10,10,17,17
1,0,0,0,5,6,3,3,3,3,11,3,3,3,11,11,11,11
1,2,3,3,3,5,4,4,9,4,4,4,13,13,13,13,13,13
1,0,0,0,5,6,3,3,3,3,11,11,11,11,11,11,11,11
0,2,3,3,3,3,2,8,8,8,8,8,8,8,8,5,8,8
1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1
0,2,2,2,2,2,7,2,2,10,2,2,2,10,10,10,10,10
0,0,2,4,4,4,6,7,7,7,7,7,2,2,7,7,7,7
0,2,3,3,3,3,2,8,8,8,8,8,8,8,8,5,8,8
0,2,3,2,2,0,2,0,9,9,9,8,8,8,8,8,8,8
0,2,3,3,0,0,2,0,9,8,8,9,9,9,9,9,9,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,3,5,4,4,4,4,4,4,4,4,4,12,12,16
1,1,1,1,1,1,1,1,6,6,6,6,6,14,14,14,14,14
