2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,2,1,2,4,0,0,6,6,2,2,0,2,2,5,2,2
1,2,1,2,5,5,1,1,4,1,8,0,5,9,9,8,9,9
1,1,3,0,3,0,2,2,3,2,0,11,8,11,11,0,16,16
1,1,3,0,3,0,2,2,3,2,0,11,8,11,11,0,11,11
1,2,1,2,4,2,4,4,9,10,11,8,1,8,8,11,8,8
1,1,3,0,3,0,2,2,3,2,0,11,8,11,11,0,16,16
0,0,2,1,4,2,3,3,0,10,11,3,12,3,3,3,3,3
0,0,2,1,4,2,4,4,9,10,11,8,1,8,8,11,8,8
0,0,2,1,2,4,3,3,0,3,3,12,13,12,12,16,12,12
0,0,2,1,2,4,0,0,1,0,7,10,6,10,10,7,10,10
1,2,1,2,5,5,1,1,4,7,4,8,1,8,8,11,8,8
0,0,2,1,2,4,3,3,0,3,3,12,13,12,12,16,12,12
0,0,2,1,2,4,0,0,1,0,7,10,6,12,12,16,12,12
1,1,3,0,3,0,2,2,3,2,0,11,3,1,1,14,1,1
1,2,1,2,5,5,1,1,4,7,4,9,5,9,9,4,9,13
1,1,3,0,3,0,2,2,3,2,0,11,8,11,11,0,11,11
0,0,2,1,4,2,4,4,9,10,11,8,1,8,8,11,8,8
1,2,1,2,5,5,1,1,4,1,8,8,1,8,8,11,8,8
0,0,0,4,0,3,5,5,2,5,5,6,10,6,6,12,6,6
1,1,1,3,1,1,7,8,7,8,1,5,7,13,13,1,17,17
1,2,1,2,5,5,1,1,4,1,8,0,2,0,0,15,0,0
0,0,2,1,2,4,0,0,1,0,7,10,6,10,10,7,10,10
0,0,2,1,2,4,0,0,1,0,7,10,6,10,10,7,10,10
0,0,2,1,2,4,0,0,1,0,7,10,6,10,2,5,2,2
1,1,3,0,3,0,2,2,3,2,0,11,8,11,11,0,11,11
0,0,2,1,4,2,4,4,9,10,11,8,12,3,3,3,3,3
1,2,1,2,5,5,1,1,4,7,4,9,5,9,9,4,9,13
1,1,3,3,1,1,7,8,7,8,9,1,4,5,5,9,1,5
0,0,0,4,0,6,6,6,6,6,2,2,0,2,4,2,4,4
1,1,3,3,1,1,7,8,7,8,9,1,4,5,5,9,5,5
1,2,0,2,5,3,5,7,5,4,10,7,11,7,7,10,7,7
0,1,2,1,4,2,4,4,9,10,11,3,12,3,3,3,3,3
0,1,3,0,3,2,2,2,3,2,0,3,12,3,3,3,11,11
1,1,3,3,1,1,7,8,7,8,9,1,4,5,5,9,5,5
0,0,2,1,4,2,4,7,5,4,10,7,11,7,7,10,7,7
0,1,2,1,4,2,4,4,9,10,11,3,12,3,3,3,3,3
0,0,2,1,2,4,0,0,1,0,7,10,6,10,10,7,10,10
